well id,day,median pixel intensity,mw_area shape,hyst1 area,hyst2 area
728,0,125.0,6402,2173,2110
729,0,125.0,8330,3117,3090
730,0,126.0,8360,3556,3516
731,0,126.0,8550,446,44
732,0,126.0,9009,34,0
733,0,125.0,8370,55,0
734,0,125.0,8360,23,0
735,0,125.0,7821,54,0
736,0,125.0,5760,422,394
737,0,125.0,33124,13748,13523
738,0,125.0,33124,6228,6088
739,0,124.0,8010,39,0
740,0,128.0,8265,1673,1586
741,0,128.0,8455,30,0
742,0,128.0,8448,22,0
743,0,126.0,8514,50,0
744,0,127.0,6650,52,0
745,0,126.0,4753,22,0
746,0,127.0,33124,12732,12579
747,0,127.0,6048,1869,1858
748,0,124.0,6887,2087,2012
749,0,125.0,8544,3312,3215
750,0,126.0,8463,3034,3019
751,0,126.0,8645,130,0
752,0,126.0,8900,5,0
753,0,125.0,8366,61,0
754,0,124.0,9660,457,272
755,0,125.0,7992,7,0
756,0,125.0,5777,17,0
757,0,124.0,33124,12133,11417
758,0,124.0,33124,6100,5900
759,0,123.0,8265,583,551
760,0,127.0,8550,1944,1840
761,0,128.0,8099,8,0
762,0,128.0,8544,31,0
763,0,126.0,8514,16,0
764,0,126.0,33124,14181,13953
765,0,126.0,33124,13440,13275
766,0,126.0,33124,13486,13236
767,0,127.0,7370,2985,2917
768,0,123.0,8250,3046,2890
769,0,125.0,33124,13805,13432
770,0,124.0,8272,869,362
771,0,124.0,8544,33,0
772,0,125.0,8740,87,0
773,0,124.0,8188,70,0
774,0,124.0,8352,60,0
775,0,124.0,6336,20,0
776,0,125.0,4750,364,315
777,0,124.0,33124,10933,10642
778,0,124.0,33124,5041,4901
779,0,123.0,8188,72,0
780,0,127.0,8366,48,0
781,0,127.0,8277,57,0
782,0,127.0,8640,132,0
783,0,126.0,8342,551,514
784,0,125.0,6432,5,0
785,0,126.0,33124,12555,12327
786,0,126.0,33124,12527,12277
787,0,127.0,6624,2410,2397
788,0,124.0,7392,3037,2987
789,0,125.0,8415,3565,3512
790,0,124.0,8091,186,0
791,0,125.0,8265,99,0
792,0,125.0,8277,51,0
793,0,125.0,8096,71,0
794,0,124.0,7680,7,0
795,0,124.0,5766,120,0
796,0,125.0,33124,11979,11710
797,0,125.0,33124,12469,12156
798,0,124.0,33124,4656,4553
799,0,124.0,8277,41,0
800,0,127.0,8460,1376,1314
801,0,127.0,8550,193,150
802,0,127.0,8463,27,0
803,0,127.0,8134,3,0
804,0,125.0,6240,12,0
805,0,126.0,33124,13171,13062
806,0,127.0,33124,12828,12646
807,0,128.0,6935,2377,2322
808,0,125.0,7680,3056,3030
809,0,124.0,8184,3614,3549
810,0,124.0,8096,201,0
811,0,124.0,8277,45,0
812,0,124.0,8730,38,0
813,0,124.0,8455,177,0
814,0,125.0,6768,3,0
815,0,124.0,4794,10,0
816,0,126.0,4180,1801,1777
817,0,125.0,6365,2676,2594
818,0,124.0,33124,4336,4230
819,0,124.0,8188,61,0
820,0,127.0,8455,1528,1478
821,0,127.0,8366,161,103
822,0,127.0,8645,23,0
823,0,126.0,33124,13226,12964
824,0,126.0,6336,12,0
825,0,126.0,3864,12,0
826,0,128.0,33124,12846,12685
827,0,127.0,7200,2380,2363
828,0,124.0,7872,2964,2951
829,0,123.0,8464,3626,3580
830,0,124.0,8463,120,0
831,0,124.0,8554,46,0
832,0,124.0,8360,144,93
833,0,124.0,8352,24,0
834,0,124.0,6270,62,0
835,0,124.0,4465,27,0
836,0,125.0,4794,1974,1860
837,0,124.0,6745,2967,2886
838,0,124.0,33124,4021,3914
839,0,124.0,8460,114,0
840,0,127.0,8272,1804,1749
841,0,126.0,8277,35,0
842,0,127.0,33124,11771,11584
843,0,127.0,7372,9,0
844,0,125.0,6048,55,0
845,0,127.0,33124,12927,12789
846,0,128.0,5626,1809,1790
847,0,127.0,7469,2510,2478
848,0,124.0,8352,3132,3048
849,0,123.0,8366,2994,2907
850,0,124.0,8188,19,0
851,0,124.0,8280,577,550
852,0,124.0,8645,29,0
853,0,124.0,7938,856,813
854,0,124.0,5856,39,0
855,0,125.0,33124,12914,12662
856,0,125.0,5568,2225,2139
857,0,124.0,7488,3387,3256
858,0,124.0,33124,3543,3286
859,0,123.0,8360,155,0
860,0,126.0,8640,2411,2378
861,0,127.0,8370,36,0
862,0,127.0,8536,44,0
863,0,127.0,7350,5,0
864,0,126.0,5820,110,0
865,0,127.0,33124,12466,12357
866,0,127.0,5760,1716,1710
867,0,126.0,7938,2578,2539
868,0,124.0,8645,4015,3983
869,0,123.0,8556,2701,2674
870,0,124.0,8366,28,0
871,0,123.0,8550,157,98
872,0,124.0,8832,35,0
873,0,123.0,7722,44,0
874,0,123.0,5415,15,0
875,0,124.0,33124,12916,12716
876,0,124.0,6784,2368,2287
